address	name	area	provenance	source	profile	detail	object	object_symbol	object_size	boundary	result	differing_bytes	raw_equal	normalized_equal	unknown_relocations	object_sha256
0x0012c2dc	snes_p16_0012c2dc	snes-core-dsp	cached-hunt500plus-v11-object	/root/SNESstation-Decomp/build/matching/hunt500plusv11/objects/snes9x-1.40/base-os-short/fbc899016aa2c97b18be.o	cached-v11	anonymous-unique-strict-fingerprint; demangled=SinInt(short); identity_candidates=1	build/matching/hunt500plusv11/objects/snes9x-1.40/base-os-short/fbc899016aa2c97b18be.o	_Z6SinInts	188	exact-next-boundary	MATCH	0	False	True		7368e6da5fd1c5fe3925c86114bd4fa7735c8bb36602f88e2ab6dda4047a4b81
0x0012c398	snes_p16_0012c398	snes-core-dsp	cached-hunt500plus-v11-object	/root/SNESstation-Decomp/build/matching/hunt500plusv11/objects/snes9x-1.40/base-os-short/fbc899016aa2c97b18be.o	cached-v11	anonymous-unique-strict-fingerprint; demangled=CosInt(short); identity_candidates=1	build/matching/hunt500plusv11/objects/snes9x-1.40/base-os-short/fbc899016aa2c97b18be.o	_Z6CosInts	172	exact-next-boundary	MATCH	0	False	True		7368e6da5fd1c5fe3925c86114bd4fa7735c8bb36602f88e2ab6dda4047a4b81
0x0012c444	snes_p16_0012c444	snes-core-dsp	cached-snes9x-1.42-v9	/root/SNESstation-Decomp/build/matching/hunt400v9/objects/snes9x-1.42/9c8ecf7dea6dbc29ae4f.o	cached-v9	anonymous-unique-strict-fingerprint; demangled=DSPOp04(); identity_candidates=1	build/matching/hunt400v9/objects/snes9x-1.42/9c8ecf7dea6dbc29ae4f.o	_Z7DSPOp04v	100	exact-next-boundary	MATCH	0	False	True		385a550cf3a8fc8f8cb88846360e32e3c38d1ca5094e6166ba940fa67b86b3f1
0x0012c4a8	snes_p16_0012c4a8	snes-core-dsp	cached-snes9x-1.42-v9	/root/SNESstation-Decomp/build/matching/hunt400v9/objects/snes9x-1.42/9c8ecf7dea6dbc29ae4f.o	cached-v9	anonymous-unique-strict-fingerprint; demangled=DSPOp0C(); identity_candidates=1	build/matching/hunt400v9/objects/snes9x-1.42/9c8ecf7dea6dbc29ae4f.o	_Z7DSPOp0Cv	176	exact-next-boundary	MATCH	0	False	True		385a550cf3a8fc8f8cb88846360e32e3c38d1ca5094e6166ba940fa67b86b3f1
0x0012ce18	snes_p17_0012ce18	snes-core-dsp	cached-snes9x-1.42-v9	/root/SNESstation-Decomp/build/matching/hunt400v9/objects/snes9x-1.42/9c8ecf7dea6dbc29ae4f.o	cached-v9	anonymous-unique-strict-fingerprint; demangled=DSPOp0A(); identity_candidates=1	build/matching/hunt400v9/objects/snes9x-1.42/9c8ecf7dea6dbc29ae4f.o	_Z7DSPOp0Av	580	exact-next-boundary	MATCH	0	False	True		385a550cf3a8fc8f8cb88846360e32e3c38d1ca5094e6166ba940fa67b86b3f1
0x0012d334	snes_p16_0012d334	snes-core-dsp	cached-snes9x-1.42-v9	/root/SNESstation-Decomp/build/matching/hunt400v9/objects/snes9x-1.42/9c8ecf7dea6dbc29ae4f.o	cached-v9	anchored-object-layout; load_base=0x0012becc; byte-anchors=6; named=0; anchor-bytes=1152; demangled=DSPOp01()	build/matching/hunt400v9/objects/snes9x-1.42/9c8ecf7dea6dbc29ae4f.o	_Z7DSPOp01v	376	exact-next-boundary	MATCH	0	False	True		385a550cf3a8fc8f8cb88846360e32e3c38d1ca5094e6166ba940fa67b86b3f1
0x0012d4ac	snes_p16_0012d4ac	snes-core-dsp	cached-snes9x-1.42-v9	/root/SNESstation-Decomp/build/matching/hunt400v9/objects/snes9x-1.42/9c8ecf7dea6dbc29ae4f.o	cached-v9	anchored-object-layout; load_base=0x0012becc; byte-anchors=6; named=0; anchor-bytes=1152; demangled=DSPOp11()	build/matching/hunt400v9/objects/snes9x-1.42/9c8ecf7dea6dbc29ae4f.o	_Z7DSPOp11v	376	exact-next-boundary	MATCH	0	False	True		385a550cf3a8fc8f8cb88846360e32e3c38d1ca5094e6166ba940fa67b86b3f1
0x0012d624	snes_p16_0012d624	snes-core-dsp	cached-snes9x-1.42-v9	/root/SNESstation-Decomp/build/matching/hunt400v9/objects/snes9x-1.42/9c8ecf7dea6dbc29ae4f.o	cached-v9	anchored-object-layout; load_base=0x0012becc; byte-anchors=6; named=0; anchor-bytes=1152; demangled=DSPOp21()	build/matching/hunt400v9/objects/snes9x-1.42/9c8ecf7dea6dbc29ae4f.o	_Z7DSPOp21v	376	exact-next-boundary	MATCH	0	False	True		385a550cf3a8fc8f8cb88846360e32e3c38d1ca5094e6166ba940fa67b86b3f1
0x0012dc1c	snes_p17_0012dc1c	snes-core-dsp	cached-hunt500plus-v11-object	/root/SNESstation-Decomp/build/matching/hunt500plusv11/objects/snes9x-1.40/base-os-short/fbc899016aa2c97b18be.o	cached-v11	anchored-object-layout; load_base=0x0012c0a0; byte-anchors=7; named=0; anchor-bytes=1280; demangled=DSPOp14()	build/matching/hunt500plusv11/objects/snes9x-1.40/base-os-short/fbc899016aa2c97b18be.o	_Z7DSPOp14v	452	exact-next-boundary	MATCH	0	False	True		7368e6da5fd1c5fe3925c86114bd4fa7735c8bb36602f88e2ab6dda4047a4b81
0x0012de60	snes_leaf_0012de60	address-leaf	cached-hunt500plus-v11-object	/root/SNESstation-Decomp/build/matching/hunt500plusv11/objects/snes9x-1.40/base-os-short/fbc899016aa2c97b18be.o	cached-v11	anchored-object-layout; load_base=0x0012c0a0; byte-anchors=7; named=0; anchor-bytes=1280; demangled=DSPOp0B()	build/matching/hunt500plusv11/objects/snes9x-1.40/base-os-short/fbc899016aa2c97b18be.o	_Z7DSPOp0Bv	80	exact-next-boundary	MATCH	0	False	True		7368e6da5fd1c5fe3925c86114bd4fa7735c8bb36602f88e2ab6dda4047a4b81
0x0012df50	snes_leaf_0012df50	address-leaf	cached-hunt500plus-v11-object	/root/SNESstation-Decomp/build/matching/hunt500plusv11/objects/snes9x-1.40/base-os-short/fbc899016aa2c97b18be.o	cached-v11	anchored-object-layout; load_base=0x0012c0a0; byte-anchors=7; named=0; anchor-bytes=1280; demangled=DSPOp08()	build/matching/hunt500plusv11/objects/snes9x-1.40/base-os-short/fbc899016aa2c97b18be.o	_Z7DSPOp08v	96	exact-next-boundary	MATCH	0	False	True		7368e6da5fd1c5fe3925c86114bd4fa7735c8bb36602f88e2ab6dda4047a4b81
0x0012dfb0	snes_leaf_0012dfb0	address-leaf	cached-hunt500plus-v11-object	/root/SNESstation-Decomp/build/matching/hunt500plusv11/objects/snes9x-1.40/base-os-short/fbc899016aa2c97b18be.o	cached-v11	anchored-object-layout; load_base=0x0012c0a0; byte-anchors=7; named=0; anchor-bytes=1280; demangled=DSPOp18()	build/matching/hunt500plusv11/objects/snes9x-1.40/base-os-short/fbc899016aa2c97b18be.o	_Z7DSPOp18v	76	exact-next-boundary	MATCH	0	False	True		7368e6da5fd1c5fe3925c86114bd4fa7735c8bb36602f88e2ab6dda4047a4b81
0x0012dffc	snes_leaf_0012dffc	address-leaf	cached-hunt500plus-v11-object	/root/SNESstation-Decomp/build/matching/hunt500plusv11/objects/snes9x-1.40/base-os-short/fbc899016aa2c97b18be.o	cached-v11	anchored-object-layout; load_base=0x0012c0a0; byte-anchors=7; named=0; anchor-bytes=1280; demangled=DSPOp38()	build/matching/hunt500plusv11/objects/snes9x-1.40/base-os-short/fbc899016aa2c97b18be.o	_Z7DSPOp38v	80	exact-next-boundary	MATCH	0	False	True		7368e6da5fd1c5fe3925c86114bd4fa7735c8bb36602f88e2ab6dda4047a4b81
0x0012e04c	snes_p16_0012e04c	snes-core-dsp	cached-hunt500-v10-object	/root/SNESstation-Decomp/build/matching/hunt500v10/objects/snes9x-1.40/3587f1eab6e058d23a12.o	cached-v10	anchored-object-layout; load_base=0x0012c0a0; byte-anchors=7; named=0; anchor-bytes=1280; demangled=DSPOp28()	build/matching/hunt500v10/objects/snes9x-1.40/3587f1eab6e058d23a12.o	_Z7DSPOp28v	128	exact-next-boundary	MATCH	0	False	True		222cd41e6491728fb8dfe09cfe27e9a3c67334738da9fd747cb523bc7da4137e
0x0012e0cc	snes_p17_0012e0cc	snes-core-dsp	cached-hunt500-v10-object	/root/SNESstation-Decomp/build/matching/hunt500v10/objects/snes9x-1.40/3587f1eab6e058d23a12.o	cached-v10	anchored-object-layout; load_base=0x0012c0a0; byte-anchors=7; named=0; anchor-bytes=1280; demangled=DSPOp1C()	build/matching/hunt500v10/objects/snes9x-1.40/3587f1eab6e058d23a12.o	_Z7DSPOp1Cv	504	exact-next-boundary	MATCH	0	False	True		222cd41e6491728fb8dfe09cfe27e9a3c67334738da9fd747cb523bc7da4137e
0x0012e2c4	snes_leaf_0012e2c4	address-leaf	cached-hunt500-v10-object	/root/SNESstation-Decomp/build/matching/hunt500v10/objects/snes9x-1.40/3587f1eab6e058d23a12.o	cached-v10	anchored-object-layout; load_base=0x0012c0a0; byte-anchors=7; named=0; anchor-bytes=1280; demangled=DSPOp0F()	build/matching/hunt500v10/objects/snes9x-1.40/3587f1eab6e058d23a12.o	_Z7DSPOp0Fv	12	exact-next-boundary	MATCH	0	False	True		222cd41e6491728fb8dfe09cfe27e9a3c67334738da9fd747cb523bc7da4137e
0x0012e2d0	snes_leaf_0012e2d0	address-leaf	cached-hunt500-v10-object	/root/SNESstation-Decomp/build/matching/hunt500v10/objects/snes9x-1.40/3587f1eab6e058d23a12.o	cached-v10	anchored-object-layout; load_base=0x0012c0a0; byte-anchors=7; named=0; anchor-bytes=1280; demangled=DSPOp2F()	build/matching/hunt500v10/objects/snes9x-1.40/3587f1eab6e058d23a12.o	_Z7DSPOp2Fv	16	exact-next-boundary	MATCH	0	False	True		222cd41e6491728fb8dfe09cfe27e9a3c67334738da9fd747cb523bc7da4137e
0x0012e568	snes_leaf_0012e568	address-leaf	cached-snes9x-1.42-v9	/root/SNESstation-Decomp/build/matching/hunt400v9/objects/snes9x-1.42/9c8ecf7dea6dbc29ae4f.o	cached-v9	anonymous-unique-strict-fingerprint; demangled=DSP2_Op06(); identity_candidates=1	build/matching/hunt400v9/objects/snes9x-1.42/9c8ecf7dea6dbc29ae4f.o	_Z9DSP2_Op06v	80	exact-next-boundary	MATCH	0	False	True		385a550cf3a8fc8f8cb88846360e32e3c38d1ca5094e6166ba940fa67b86b3f1
0x0012e5b8	snes_p16_0012e5b8	snes-core-dsp	cached-snes9x-1.42-v9	/root/SNESstation-Decomp/build/matching/hunt400v9/objects/snes9x-1.42/9c8ecf7dea6dbc29ae4f.o	cached-v9	anonymous-unique-strict-fingerprint; demangled=DSP2_Op0D(); identity_candidates=1	build/matching/hunt400v9/objects/snes9x-1.42/9c8ecf7dea6dbc29ae4f.o	_Z9DSP2_Op0Dv	208	exact-next-boundary	MATCH	0	False	True		385a550cf3a8fc8f8cb88846360e32e3c38d1ca5094e6166ba940fa67b86b3f1
0x0012e688	snes_dispatch_0012e688	dispatch-leaf	cached-snes9x-1.42-v9	/root/SNESstation-Decomp/build/matching/hunt400v9/objects/snes9x-1.42/9c8ecf7dea6dbc29ae4f.o	cached-v9	anonymous-unique-strict-fingerprint; demangled=S9xInitDSP1(); identity_candidates=1	build/matching/hunt400v9/objects/snes9x-1.42/9c8ecf7dea6dbc29ae4f.o	_Z11S9xInitDSP1v	60	exact-next-boundary	MATCH	0	False	True		385a550cf3a8fc8f8cb88846360e32e3c38d1ca5094e6166ba940fa67b86b3f1
0x0012e6c4	snes_dispatch_0012e6c4	dispatch-leaf	cached-snes9x-1.42-v9	/root/SNESstation-Decomp/build/matching/hunt400v9/objects/snes9x-1.42/9c8ecf7dea6dbc29ae4f.o	cached-v9	anonymous-unique-strict-fingerprint; demangled=S9xResetDSP1; identity_candidates=1	build/matching/hunt400v9/objects/snes9x-1.42/9c8ecf7dea6dbc29ae4f.o	S9xResetDSP1	64	exact-next-boundary	MATCH	0	False	True		385a550cf3a8fc8f8cb88846360e32e3c38d1ca5094e6166ba940fa67b86b3f1
0x0012e704	snes_dispatch_0012e704	dispatch-leaf	cached-snes9x-1.42-v9	/root/SNESstation-Decomp/build/matching/hunt400v9/objects/snes9x-1.42/9c8ecf7dea6dbc29ae4f.o	cached-v9	anonymous-unique-strict-fingerprint; demangled=S9xGetDSP; identity_candidates=1	build/matching/hunt400v9/objects/snes9x-1.42/9c8ecf7dea6dbc29ae4f.o	S9xGetDSP	36	exact-next-boundary	MATCH	0	False	True		385a550cf3a8fc8f8cb88846360e32e3c38d1ca5094e6166ba940fa67b86b3f1
0x0012fe5c	snes_leaf_0012fe5c	address-leaf	cached-mips-object-v17	/root/SNESstation-Decomp/build/matching/hunt400v7/objects/snes9x-1.41/2d7178bf20d278ca550a.o	cached	anonymous-unique-strict-fingerprint; demangled=FxCacheWriteAccess(unsigned short); identity_candidates=1	build/matching/hunt400v7/objects/snes9x-1.41/2d7178bf20d278ca550a.o	_Z18FxCacheWriteAccesst	64	exact-next-boundary	MATCH	0	False	True		e372a6ba575e3b2ed6d14b56814e988e0b2578500862262144279002578ca723
0x0012fe9c	snes_leaf_0012fe9c	address-leaf	cached-mips-object-v17	/root/SNESstation-Decomp/build/matching/hunt400v7/objects/snes9x-1.41/0192e891ccbfc15aa4cc.o	cached	anonymous-unique-strict-fingerprint; demangled=FxFlushCache(); identity_candidates=1	build/matching/hunt400v7/objects/snes9x-1.41/0192e891ccbfc15aa4cc.o	_Z12FxFlushCachev	24	exact-next-boundary	MATCH	0	False	True		ee5a1d88eb77b49917e8fdb6a74361aa4f79815cdbf2c46f544ec8986b6e59e3
0x0012feb4	snes_leaf_0012feb4	address-leaf	cached-mips-object-v17	/root/SNESstation-Decomp/build/matching/hunt400v7/objects/snes9x-1.41/2d7178bf20d278ca550a.o	cached	anchored-object-layout; load_base=0x0012fe5c; byte-anchors=8; named=0; anchor-bytes=2904; demangled=fx_backupCache()	build/matching/hunt400v7/objects/snes9x-1.41/2d7178bf20d278ca550a.o	_Z14fx_backupCachev	8	exact-next-boundary	MATCH	0	True	True		e372a6ba575e3b2ed6d14b56814e988e0b2578500862262144279002578ca723
