address	name	area	provenance	source	profile	detail	object	object_symbol	object_size	boundary	result	differing_bytes	raw_equal	normalized_equal	unknown_relocations	object_sha256	cache_key
0x0019e648	calloc	libkernel	ps2sdk-694100b	build/upstream/ps2sdk-20040415/ee/libc/src/alloc.c	ps2lib-20040415-os-split	historical-symbol-strict; object-size=80; relocations=2	build/matching/hunt1000plus-v47-closure/ps2lib/calloc.o	calloc	80	exact-next-boundary	MATCH	0	False	True		bb665dff0b08ef30e2a9e6ec793b4ad2d2a7c7f40b0d1b585da6ac6e3d41cb4b	54edcece8f4f8110810ad862266f786f274bf5a2cf16c2743beab7b7f960081e
0x0019e698	memalign	libkernel	ps2sdk-694100b	build/upstream/ps2sdk-20040415/ee/libc/src/alloc.c	ps2lib-20040415-os-split	historical-symbol-strict; object-size=236; relocations=2	build/matching/hunt1000plus-v47-closure/ps2lib/memalign.o	memalign	236	exact-next-boundary	MATCH	0	False	True		9d8bc1b001acff7c387e4d85f117f1e2da0f02cd801cf790d7378ee24c27f934	045e5f4d21cf78a4bc2a5e0e27d31c7ca7078199e710c3793593d68399c63af5
0x0019e784	free	libkernel	ps2sdk-694100b	build/upstream/ps2sdk-20040415/ee/libc/src/alloc.c	ps2lib-20040415-os-split	historical-symbol-strict; object-size=220; relocations=10	build/matching/hunt1000plus-v47-closure/ps2lib/free.o	free	220	exact-next-boundary	MATCH	0	False	True		4952091219eb88d267a2422f6b760b306d0d4e1ddf28cce91daae94308604318	c29c5618bd95bab12edee5a4206726cda719bf3234ed1a76dba84a97da5633de
0x0019eaf8	strstr	libc	ps2sdk-694100b	build/upstream/ps2sdk-20040415/ee/libc/src/string.c	ps2lib-20040415-os-split	historical-symbol-strict; object-size=136; relocations=2	build/matching/hunt1000plus-v47-closure/ps2lib/strstr.o	strstr	136	exact-next-boundary	MATCH	0	False	True		167d5423e2421e4b03696816d9a4a5098e96354dc941fa14ed312b364a3c12f0	b41832ac4779b4d8cc08ab0d1f40e187b70b3d625a45d156053c2de76092f3c2
0x0019eb80	strtol	libc	ps2sdk-694100b	build/upstream/ps2sdk-20040415/ee/libc/src/string.c	ps2lib-20040415-os-split	historical-symbol-strict; object-size=556; relocations=9	build/matching/hunt1000plus-v47-closure/ps2lib/strtol.o	strtol	556	exact-next-boundary	MATCH	0	False	True		166d5e44964475739880663369d97ff1753deabbf3c6452641eb5bc39134eae1	fb99805148d116db9ecfc9ec3cba9dcd6c810c13bffc1eafbf4a2e7cce7a8af8
0x0019f078	ps2_sbrk	libkernel	ps2sdk-694100b	build/upstream/ps2sdk-20040415/ee/libc/src/sbrk.c	ps2lib-20040415-os-split	historical-symbol-strict; object-size=192; relocations=13	build/matching/hunt1000plus-v47-closure/ps2lib/sbrk.o	ps2_sbrk	192	exact-next-boundary	MATCH	0	False	True		0c03c51748af4d7fd42f400f150094f9ad9d88c5e880352ced2b4b8045b43868	898f194c62d8dc7066bf36984ed6ee335911ba5cbec48646d8b84f5d9d9018cd
0x0019f304	SifInitCmd	sifcmd	ps2sdk-a80df908	build/upstream/ps2sdk-20040418/ee/kernel/src/sifcmd.c	ps2lib-20040418-os-split	historical-symbol-strict; object-size=524; relocations=37	build/matching/hunt1000plus-v47-closure/kernel/sif-init.o	SifInitCmd	524	exact-next-boundary	MATCH	0	False	True		76d5201daac71e5b2dde33d8805c369ef6a0c7b570043c7760b3f43269ea9a2e	0cb201db295d7bc2557e69d8e54914643ea6557b2bab2f7586e1fd29efbb15a9
0x0019f600	fioInit	fileio	ps2sdk-a80df908	build/upstream/ps2sdk-20040418/ee/kernel/src/fileio.c	ps2lib-20040418-os-split	historical-symbol-strict; object-size=232; relocations=14	build/matching/hunt1000plus-v47-closure/kernel/fio-main.o	fioInit	232	exact-next-boundary	MATCH	0	False	True		764bce44eae4ce460f059ea01433f24e7ba26e3a6bc3898c58bffc4e6ab7d337	8b196b74fd25f0c83e7e05a4b25c57af96bf042c67e14d3f4c304c7accadf7c1
0x0019f7e8	_SifLoadModule	loadfile	ps2sdk-a80df908	build/upstream/ps2sdk-20040418/ee/kernel/src/loadfile.c	ps2lib-20040418-os-split	historical-symbol-strict; object-size=268; relocations=9	build/matching/hunt1000plus-v47-closure/kernel/load-module.o	_SifLoadModule	268	exact-next-boundary	MATCH	0	False	True		896d4f83d1039b6dd73dc9db13e2e5da9041204a150c2c2271a089e9e89e361d	c225503e35270503bffb62a9273057ea35ae6cab2e794485a4941a88242dce91
0x0019f8f4	_SifLoadModuleBuffer	loadfile	ps2sdk-a80df908	build/upstream/ps2sdk-20040418/ee/kernel/src/loadfile.c	ps2lib-20040418-os-split	historical-symbol-strict; object-size=244; relocations=8	build/matching/hunt1000plus-v47-closure/kernel/load-buffer.o	_SifLoadModuleBuffer	244	exact-next-boundary	MATCH	0	False	True		3d0f487fe10e01a68abafe92361716d8781f91bc474b269865fb2b689d5bc0e7	b1db8a8054981430cc7b656f70fd831ba9479842f6bbe77504021ca1a9f389b8
0x0019f9e8	SifInitIopHeap	iop	ps2sdk-a80df908	build/upstream/ps2sdk-20040418/ee/kernel/src/iopheap.c	ps2lib-20040418-os-split	historical-symbol-strict; object-size=192; relocations=10	build/matching/hunt1000plus-v47-closure/kernel/iop-init.o	SifInitIopHeap	192	exact-next-boundary	MATCH	0	False	True		a477493d88a676bda24bec3b89f908ec57b04dfb0e8c115796e3fa0ecefd1d60	58fa063added4f617741070dcea8980eae90b3d6efa3c256c3c179b5756aa686
0x0019fd20	SifLoadFileInit	loadfile	ps2sdk-a80df908	build/upstream/ps2sdk-20040418/ee/kernel/src/loadfile.c	ps2lib-20040418-os-split	historical-symbol-strict; object-size=188; relocations=9	build/matching/hunt1000plus-v47-closure/kernel/load-init.o	SifLoadFileInit	188	exact-next-boundary	MATCH	0	False	True		79c44e38cd0b921bb6c7fc4203d604877367df2da1b89dd4b2ff901d4fc9e668	58d336561c8364af354f3bbd0921ea7a209a6e7a4d35a8486b0f205ce0096788
0x001a07c8	mcReadFixAlign	libmc	ps2sdk-694100b	build/upstream/ps2sdk-20040415/ee/rpc/memorycard/src/libmc.c	ps2lib-20040415-os-tu	historical-symbol-strict; object-size=164; relocations=2	build/matching/hunt1000plus-v47-closure/ps2lib/libmc.o	mcReadFixAlign	164	terminal-control-flow-boundary	MATCH	0	False	True		89ad835c199f84788a6a7842eb20114cac9c6919d06819808cf64075da45180a	850f7373d9c207bd39bc441f6d44d27140740630ba75b4c5b49ee08cf87f5283
0x001a130c	mcSetFileInfo	libmc	ps2sdk-694100b	build/upstream/ps2sdk-20040415/ee/rpc/memorycard/src/libmc.c	ps2lib-20040415-os-tu	historical-symbol-strict; object-size=368; relocations=21	build/matching/hunt1000plus-v47-closure/ps2lib/libmc.o	mcSetFileInfo	368	exact-next-boundary	MATCH	0	False	True		89ad835c199f84788a6a7842eb20114cac9c6919d06819808cf64075da45180a	850f7373d9c207bd39bc441f6d44d27140740630ba75b4c5b49ee08cf87f5283
0x001ade2c	WRITE_4PIXELS16_ADD	renderer	snes9x-1.41-1-official	build/upstream/hunt1000plus-v47-snes/source-1.41-1/snes9x-1.41-1-src/snes9x/TILE.CPP	snes9x-1.41-1-fixed-rgb555-os-short	historical-symbol-strict; object-size=1172; relocations=21	build/matching/hunt1000plus-v47-closure/snes/tile.o	_Z19WRITE_4PIXELS16_ADDjPh	1172	exact-next-boundary	MATCH	0	False	True		fc521adb9e56c7945d579a54558c4195bbd58eeac6fd8c2ae8539a942c739c01	ddfcc944175f8f59d352f8e27609986405473d326fc92a31b20fceaf9693ecc0
0x001ae2c0	WRITE_4PIXELS16_FLIPPED_ADD	renderer	snes9x-1.41-1-official	build/upstream/hunt1000plus-v47-snes/source-1.41-1/snes9x-1.41-1-src/snes9x/TILE.CPP	snes9x-1.41-1-fixed-rgb555-os-short	historical-symbol-strict; object-size=1172; relocations=21	build/matching/hunt1000plus-v47-closure/snes/tile.o	_Z27WRITE_4PIXELS16_FLIPPED_ADDjPh	1172	exact-next-boundary	MATCH	0	False	True		fc521adb9e56c7945d579a54558c4195bbd58eeac6fd8c2ae8539a942c739c01	ddfcc944175f8f59d352f8e27609986405473d326fc92a31b20fceaf9693ecc0
0x001ae754	WRITE_4PIXELS16_ADD1_2	renderer	snes9x-1.41-1-official	build/upstream/hunt1000plus-v47-snes/source-1.41-1/snes9x-1.41-1-src/snes9x/TILE.CPP	snes9x-1.41-1-fixed-rgb555-os-short	historical-symbol-strict; object-size=1028; relocations=21	build/matching/hunt1000plus-v47-closure/snes/tile.o	_Z22WRITE_4PIXELS16_ADD1_2jPh	1028	exact-next-boundary	MATCH	0	False	True		fc521adb9e56c7945d579a54558c4195bbd58eeac6fd8c2ae8539a942c739c01	ddfcc944175f8f59d352f8e27609986405473d326fc92a31b20fceaf9693ecc0
0x001aeb58	WRITE_4PIXELS16_FLIPPED_ADD1_2	renderer	snes9x-1.41-1-official	build/upstream/hunt1000plus-v47-snes/source-1.41-1/snes9x-1.41-1-src/snes9x/TILE.CPP	snes9x-1.41-1-fixed-rgb555-os-short	historical-symbol-strict; object-size=1028; relocations=21	build/matching/hunt1000plus-v47-closure/snes/tile.o	_Z30WRITE_4PIXELS16_FLIPPED_ADD1_2jPh	1028	exact-next-boundary	MATCH	0	False	True		fc521adb9e56c7945d579a54558c4195bbd58eeac6fd8c2ae8539a942c739c01	ddfcc944175f8f59d352f8e27609986405473d326fc92a31b20fceaf9693ecc0
0x001aef5c	WRITE_4PIXELS16_SUB	renderer	snes9x-1.41-1-official	build/upstream/hunt1000plus-v47-snes/source-1.41-1/snes9x-1.41-1-src/snes9x/TILE.CPP	snes9x-1.41-1-fixed-rgb555-os-short	historical-symbol-strict; object-size=948; relocations=21	build/matching/hunt1000plus-v47-closure/snes/tile.o	_Z19WRITE_4PIXELS16_SUBjPh	948	exact-next-boundary	MATCH	0	False	True		fc521adb9e56c7945d579a54558c4195bbd58eeac6fd8c2ae8539a942c739c01	ddfcc944175f8f59d352f8e27609986405473d326fc92a31b20fceaf9693ecc0
0x001af310	WRITE_4PIXELS16_FLIPPED_SUB	renderer	snes9x-1.41-1-official	build/upstream/hunt1000plus-v47-snes/source-1.41-1/snes9x-1.41-1-src/snes9x/TILE.CPP	snes9x-1.41-1-fixed-rgb555-os-short	historical-symbol-strict; object-size=948; relocations=21	build/matching/hunt1000plus-v47-closure/snes/tile.o	_Z27WRITE_4PIXELS16_FLIPPED_SUBjPh	948	exact-next-boundary	MATCH	0	False	True		fc521adb9e56c7945d579a54558c4195bbd58eeac6fd8c2ae8539a942c739c01	ddfcc944175f8f59d352f8e27609986405473d326fc92a31b20fceaf9693ecc0
0x001af6c4	WRITE_4PIXELS16_SUB1_2	renderer	snes9x-1.41-1-official	build/upstream/hunt1000plus-v47-snes/source-1.41-1/snes9x-1.41-1-src/snes9x/TILE.CPP	snes9x-1.41-1-fixed-rgb555-os-short	historical-symbol-strict; object-size=964; relocations=19	build/matching/hunt1000plus-v47-closure/snes/tile.o	_Z22WRITE_4PIXELS16_SUB1_2jPh	964	exact-next-boundary	MATCH	0	False	True		fc521adb9e56c7945d579a54558c4195bbd58eeac6fd8c2ae8539a942c739c01	ddfcc944175f8f59d352f8e27609986405473d326fc92a31b20fceaf9693ecc0
0x001afa88	WRITE_4PIXELS16_FLIPPED_SUB1_2	renderer	snes9x-1.41-1-official	build/upstream/hunt1000plus-v47-snes/source-1.41-1/snes9x-1.41-1-src/snes9x/TILE.CPP	snes9x-1.41-1-fixed-rgb555-os-short	historical-symbol-strict; object-size=964; relocations=19	build/matching/hunt1000plus-v47-closure/snes/tile.o	_Z30WRITE_4PIXELS16_FLIPPED_SUB1_2jPh	964	exact-next-boundary	MATCH	0	False	True		fc521adb9e56c7945d579a54558c4195bbd58eeac6fd8c2ae8539a942c739c01	ddfcc944175f8f59d352f8e27609986405473d326fc92a31b20fceaf9693ecc0
0x001afe4c	WRITE_4PIXELS16_ADDF1_2	renderer	snes9x-1.41-1-official	build/upstream/hunt1000plus-v47-snes/source-1.41-1/snes9x-1.41-1-src/snes9x/TILE.CPP	snes9x-1.41-1-fixed-rgb555-os-short	historical-symbol-strict; object-size=576; relocations=19	build/matching/hunt1000plus-v47-closure/snes/tile.o	_Z23WRITE_4PIXELS16_ADDF1_2jPh	576	exact-next-boundary	MATCH	0	False	True		fc521adb9e56c7945d579a54558c4195bbd58eeac6fd8c2ae8539a942c739c01	ddfcc944175f8f59d352f8e27609986405473d326fc92a31b20fceaf9693ecc0
0x001b008c	WRITE_4PIXELS16_FLIPPED_ADDF1_2	renderer	snes9x-1.41-1-official	build/upstream/hunt1000plus-v47-snes/source-1.41-1/snes9x-1.41-1-src/snes9x/TILE.CPP	snes9x-1.41-1-fixed-rgb555-os-short	historical-symbol-strict; object-size=576; relocations=19	build/matching/hunt1000plus-v47-closure/snes/tile.o	_Z31WRITE_4PIXELS16_FLIPPED_ADDF1_2jPh	576	exact-next-boundary	MATCH	0	False	True		fc521adb9e56c7945d579a54558c4195bbd58eeac6fd8c2ae8539a942c739c01	ddfcc944175f8f59d352f8e27609986405473d326fc92a31b20fceaf9693ecc0
0x001b02cc	WRITE_4PIXELS16_SUBF1_2	renderer	snes9x-1.41-1-official	build/upstream/hunt1000plus-v47-snes/source-1.41-1/snes9x-1.41-1-src/snes9x/TILE.CPP	snes9x-1.41-1-fixed-rgb555-os-short	historical-symbol-strict; object-size=608; relocations=19	build/matching/hunt1000plus-v47-closure/snes/tile.o	_Z23WRITE_4PIXELS16_SUBF1_2jPh	608	exact-next-boundary	MATCH	0	False	True		fc521adb9e56c7945d579a54558c4195bbd58eeac6fd8c2ae8539a942c739c01	ddfcc944175f8f59d352f8e27609986405473d326fc92a31b20fceaf9693ecc0
0x001b052c	WRITE_4PIXELS16_FLIPPED_SUBF1_2	renderer	snes9x-1.41-1-official	build/upstream/hunt1000plus-v47-snes/source-1.41-1/snes9x-1.41-1-src/snes9x/TILE.CPP	snes9x-1.41-1-fixed-rgb555-os-short	historical-symbol-strict; object-size=608; relocations=19	build/matching/hunt1000plus-v47-closure/snes/tile.o	_Z31WRITE_4PIXELS16_FLIPPED_SUBF1_2jPh	608	terminal-control-flow-boundary	MATCH	0	False	True		fc521adb9e56c7945d579a54558c4195bbd58eeac6fd8c2ae8539a942c739c01	ddfcc944175f8f59d352f8e27609986405473d326fc92a31b20fceaf9693ecc0
