address	name	area	provenance	source	profile	detail	object	object_symbol	object_size	boundary	result	differing_bytes	raw_equal	normalized_equal	unknown_relocations	object_sha256
0x0016f9b0	snes_p11_0016f9b0	memory-map	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; sdd1.cpp; profile=unzip-os-short; memory.h=compat-string.h	anonymous-strict-fingerprint	demangled=S9xSetSDD1MemoryMap(unsigned int, unsigned int); candidates=1; raw_sha256=999b23f42e89c2b3a1a3fdab9b0179bc6c39429b2047c31a2657e1f0dc757042	build/matching/hunt400v9/objects/snes9x-1.42/9c472bc2b46615c16327.o	_Z19S9xSetSDD1MemoryMapjj	104	exact-next-boundary	MATCH	0	False	True		2b79ae12fb836d1f3b581320497e04c5560934c6fb963bed8671bdc6ef97471f
0x0016fa18	snes_p11_0016fa18	memory-map	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; sdd1.cpp; profile=unzip-os-short; memory.h=compat-string.h	anonymous-strict-fingerprint	demangled=S9xResetSDD1(); candidates=1; raw_sha256=f5622c03dde2d253178dcfa5a7805abf821a47de4610afafdca01433c7a16fdf	build/matching/hunt400v9/objects/snes9x-1.42/9c472bc2b46615c16327.o	_Z12S9xResetSDD1v	100	exact-next-boundary	MATCH	0	False	True		2b79ae12fb836d1f3b581320497e04c5560934c6fb963bed8671bdc6ef97471f
0x00173e6c	snes_p13_config_slot_00173e6c	runtime	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; soundux.cpp; profile=unzip-os-short; memory.h=compat-string.h	anchored-object-layout	load_base=0x00173dfc; anchors=6	build/matching/hunt400v9/objects/snes9x-1.42/1771d28d47a5adcc4481.o	_Z13S9xSetEnvRateP7Channelmii	184	exact-next-boundary	MATCH	0	False	True		0a025836c8732c6aadfaeae5bc79835717ca8510d268415e5edfcc95fe138068
0x00173f24	snes_p12_00173f24	slot-runtime	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; soundux.cpp; profile=unzip-os-short; memory.h=compat-string.h	anonymous-strict-fingerprint	demangled=S9xSetEnvelopeRate(int, unsigned long, int, int); candidates=1; raw_sha256=ebef1be368df095511787970088122e31d635c7ec068938ec52d1993615864fa	build/matching/hunt400v9/objects/snes9x-1.42/1771d28d47a5adcc4481.o	_Z18S9xSetEnvelopeRateimii	44	exact-next-boundary	MATCH	0	False	True		0a025836c8732c6aadfaeae5bc79835717ca8510d268415e5edfcc95fe138068
0x00173f50	snes_p12_00173f50	slot-runtime	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; soundux.cpp; profile=unzip-os-short; memory.h=compat-string.h	anonymous-strict-fingerprint	demangled=S9xSetSoundVolume(int, short, short); candidates=1; raw_sha256=4f02582b514502c996f5e19bb600a1e8ef6004f2a96d89737ce354699a40745e	build/matching/hunt400v9/objects/snes9x-1.42/1771d28d47a5adcc4481.o	_Z17S9xSetSoundVolumeiss	160	exact-next-boundary	MATCH	0	False	True		0a025836c8732c6aadfaeae5bc79835717ca8510d268415e5edfcc95fe138068
0x00173ff0	snes_p11_00173ff0	input	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; soundux.cpp; profile=unzip-os-short; memory.h=compat-string.h	anchored-object-layout	load_base=0x00173dfc; anchors=6	build/matching/hunt400v9/objects/snes9x-1.42/1771d28d47a5adcc4481.o	_Z18S9xSetMasterVolumess	172	exact-next-boundary	MATCH	0	False	True		0a025836c8732c6aadfaeae5bc79835717ca8510d268415e5edfcc95fe138068
0x0017409c	snes_p11_0017409c	input	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; soundux.cpp; profile=unzip-os-short; memory.h=compat-string.h	anchored-object-layout	load_base=0x00173dfc; anchors=6	build/matching/hunt400v9/objects/snes9x-1.42/1771d28d47a5adcc4481.o	_Z16S9xSetEchoVolumess	132	exact-next-boundary	MATCH	0	False	True		0a025836c8732c6aadfaeae5bc79835717ca8510d268415e5edfcc95fe138068
0x0017422c	snes_p12_0017422c	slot-runtime	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; soundux.cpp; profile=unzip-os-short; memory.h=compat-string.h	anonymous-strict-fingerprint	demangled=S9xSetEchoDelay(int); candidates=1; raw_sha256=cee1f12629b37cb9c9fa44167e8b36a1c444301a915828e13593edbdf8e5c6db	build/matching/hunt400v9/objects/snes9x-1.42/1771d28d47a5adcc4481.o	_Z15S9xSetEchoDelayi	136	exact-next-boundary	MATCH	0	False	True		0a025836c8732c6aadfaeae5bc79835717ca8510d268415e5edfcc95fe138068
0x001742b4	snes_p11_001742b4	input	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; soundux.cpp; profile=unzip-os-short; memory.h=compat-string.h	anchored-object-layout	load_base=0x00173dfc; anchors=6	build/matching/hunt400v9/objects/snes9x-1.42/1771d28d47a5adcc4481.o	_Z21S9xSetEchoWriteEnableh	52	exact-next-boundary	MATCH	0	False	True		0a025836c8732c6aadfaeae5bc79835717ca8510d268415e5edfcc95fe138068
0x001742f8	snes_p12_001742f8	slot-runtime	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; soundux.cpp; profile=unzip-os-short; memory.h=compat-string.h	anonymous-strict-fingerprint	demangled=S9xSetSoundKeyOff(int); candidates=1; raw_sha256=4ad36c034564abd6df144288b131db46c3bf6e461bd0ff4f9326677a7e76fd2b	build/matching/hunt400v9/objects/snes9x-1.42/1771d28d47a5adcc4481.o	_Z17S9xSetSoundKeyOffi	88	exact-next-boundary	MATCH	0	False	True		0a025836c8732c6aadfaeae5bc79835717ca8510d268415e5edfcc95fe138068
0x001744d0	snes_p11_001744d0	input	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; soundux.cpp; profile=unzip-os-short; memory.h=compat-string.h	anchored-object-layout	load_base=0x00173dfc; anchors=6	build/matching/hunt400v9/objects/snes9x-1.42/1771d28d47a5adcc4481.o	_Z23S9xSetFilterCoefficientii	148	exact-next-boundary	MATCH	0	False	True		0a025836c8732c6aadfaeae5bc79835717ca8510d268415e5edfcc95fe138068
0x00174618	snes_p12_00174618	slot-runtime	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; soundux.cpp; profile=unzip-os-short; memory.h=compat-string.h	anonymous-strict-fingerprint	demangled=S9xSetEnvelopeHeight(int, int); candidates=1; raw_sha256=4b2c265332881b0f3a43093918d399518a536fe4648d35dee95eb714b62efce6	build/matching/hunt400v9/objects/snes9x-1.42/1771d28d47a5adcc4481.o	_Z20S9xSetEnvelopeHeightii	140	exact-next-boundary	MATCH	0	False	True		0a025836c8732c6aadfaeae5bc79835717ca8510d268415e5edfcc95fe138068
0x001746a4	snes_p12_001746a4	slot-runtime	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; soundux.cpp; profile=unzip-os-short; memory.h=compat-string.h	anonymous-strict-fingerprint	demangled=S9xGetEnvelopeHeight(int); candidates=1; raw_sha256=df1c654330a0046c727e6df9bd0dc9e89ec9d93c7b35a7ec2b551a8c2422f42f	build/matching/hunt400v9/objects/snes9x-1.42/1771d28d47a5adcc4481.o	_Z20S9xGetEnvelopeHeighti	124	exact-next-boundary	MATCH	0	False	True		0a025836c8732c6aadfaeae5bc79835717ca8510d268415e5edfcc95fe138068
0x00174830	snes_p12_00174830	slot-runtime	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; soundux.cpp; profile=unzip-os-short; memory.h=compat-string.h	anonymous-strict-fingerprint	demangled=S9xSetSoundHertz(int, int); candidates=1; raw_sha256=eb4f04f230211b3ef5625e2860991fdf5366d6e96e78e4f3ceb4bd4a16fc582b	build/matching/hunt400v9/objects/snes9x-1.42/1771d28d47a5adcc4481.o	_Z16S9xSetSoundHertzii	48	exact-next-boundary	MATCH	0	False	True		0a025836c8732c6aadfaeae5bc79835717ca8510d268415e5edfcc95fe138068
0x00183e04	ConvertTile	renderer	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; tile.cpp; profile=unzip-os-short; memory.h=compat-string.h	name-strict	demangled=ConvertTile(unsigned char*, unsigned int)	build/matching/hunt400v9/objects/snes9x-1.42/f296238d5f9ecd8d778f.o	_Z11ConvertTilePhj	1160	exact-next-boundary	MATCH	0	False	True		b003026716145745fe0a8332d35cf60bb6de086b7818e079d24f3af273bf7e85
0x0018428c	DrawTile	renderer	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; tile.cpp; profile=unzip-os-short; memory.h=compat-string.h	name-strict	demangled=DrawTile(unsigned int, unsigned int, unsigned int, unsigned int)	build/matching/hunt400v9/objects/snes9x-1.42/f296238d5f9ecd8d778f.o	_Z8DrawTilejjjj	796	exact-next-boundary	MATCH	0	False	True		b003026716145745fe0a8332d35cf60bb6de086b7818e079d24f3af273bf7e85
0x001859a8	DrawLargePixel	renderer	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; tile.cpp; profile=unzip-os-short; memory.h=compat-string.h	name-strict	demangled=DrawLargePixel(unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int)	build/matching/hunt400v9/objects/snes9x-1.42/f296238d5f9ecd8d778f.o	_Z14DrawLargePixeljjjjjj	996	exact-next-boundary	MATCH	0	False	True		b003026716145745fe0a8332d35cf60bb6de086b7818e079d24f3af273bf7e85
0x00185d8c	DrawTile16	renderer	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; tile.cpp; profile=unzip-os-short; memory.h=compat-string.h	name-strict	demangled=DrawTile16(unsigned int, unsigned int, unsigned int, unsigned int)	build/matching/hunt400v9/objects/snes9x-1.42/f296238d5f9ecd8d778f.o	_Z10DrawTile16jjjj	796	exact-next-boundary	MATCH	0	False	True		b003026716145745fe0a8332d35cf60bb6de086b7818e079d24f3af273bf7e85
0x001860a8	DrawClippedTile16	renderer	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; tile.cpp; profile=unzip-os-short; memory.h=compat-string.h	name-strict	demangled=DrawClippedTile16(unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int)	build/matching/hunt400v9/objects/snes9x-1.42/f296238d5f9ecd8d778f.o	_Z17DrawClippedTile16jjjjjj	1176	exact-next-boundary	MATCH	0	False	True		b003026716145745fe0a8332d35cf60bb6de086b7818e079d24f3af273bf7e85
0x00186540	DrawTile16x2	renderer	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; tile.cpp; profile=unzip-os-short; memory.h=compat-string.h	name-strict	demangled=DrawTile16x2(unsigned int, unsigned int, unsigned int, unsigned int)	build/matching/hunt400v9/objects/snes9x-1.42/f296238d5f9ecd8d778f.o	_Z12DrawTile16x2jjjj	796	exact-next-boundary	MATCH	0	False	True		b003026716145745fe0a8332d35cf60bb6de086b7818e079d24f3af273bf7e85
0x0018685c	DrawClippedTile16x2	renderer	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; tile.cpp; profile=unzip-os-short; memory.h=compat-string.h	name-strict	demangled=DrawClippedTile16x2(unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int)	build/matching/hunt400v9/objects/snes9x-1.42/f296238d5f9ecd8d778f.o	_Z19DrawClippedTile16x2jjjjjj	1176	exact-next-boundary	MATCH	0	False	True		b003026716145745fe0a8332d35cf60bb6de086b7818e079d24f3af273bf7e85
0x00186cf4	DrawTile16x2x2	renderer	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; tile.cpp; profile=unzip-os-short; memory.h=compat-string.h	name-strict	demangled=DrawTile16x2x2(unsigned int, unsigned int, unsigned int, unsigned int)	build/matching/hunt400v9/objects/snes9x-1.42/f296238d5f9ecd8d778f.o	_Z14DrawTile16x2x2jjjj	796	exact-next-boundary	MATCH	0	False	True		b003026716145745fe0a8332d35cf60bb6de086b7818e079d24f3af273bf7e85
0x00187010	DrawClippedTile16x2x2	renderer	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; tile.cpp; profile=unzip-os-short; memory.h=compat-string.h	name-strict	demangled=DrawClippedTile16x2x2(unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int)	build/matching/hunt400v9/objects/snes9x-1.42/f296238d5f9ecd8d778f.o	_Z21DrawClippedTile16x2x2jjjjjj	1176	exact-next-boundary	MATCH	0	False	True		b003026716145745fe0a8332d35cf60bb6de086b7818e079d24f3af273bf7e85
0x001874a8	DrawLargePixel16	renderer	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; tile.cpp; profile=unzip-os-short; memory.h=compat-string.h	name-strict	demangled=DrawLargePixel16(unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int)	build/matching/hunt400v9/objects/snes9x-1.42/f296238d5f9ecd8d778f.o	_Z16DrawLargePixel16jjjjjj	1012	exact-next-boundary	MATCH	0	False	True		b003026716145745fe0a8332d35cf60bb6de086b7818e079d24f3af273bf7e85
0x0018789c	DrawTile16Add	renderer	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; tile.cpp; profile=unzip-os-short; memory.h=compat-string.h	name-strict	demangled=DrawTile16Add(unsigned int, unsigned int, unsigned int, unsigned int)	build/matching/hunt400v9/objects/snes9x-1.42/f296238d5f9ecd8d778f.o	_Z13DrawTile16Addjjjj	796	exact-next-boundary	MATCH	0	False	True		b003026716145745fe0a8332d35cf60bb6de086b7818e079d24f3af273bf7e85
0x00187bb8	DrawClippedTile16Add	renderer	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; tile.cpp; profile=unzip-os-short; memory.h=compat-string.h	name-strict	demangled=DrawClippedTile16Add(unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int)	build/matching/hunt400v9/objects/snes9x-1.42/f296238d5f9ecd8d778f.o	_Z20DrawClippedTile16Addjjjjjj	1176	exact-next-boundary	MATCH	0	False	True		b003026716145745fe0a8332d35cf60bb6de086b7818e079d24f3af273bf7e85
0x00188050	DrawTile16Add1_2	renderer	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; tile.cpp; profile=unzip-os-short; memory.h=compat-string.h	name-strict	demangled=DrawTile16Add1_2(unsigned int, unsigned int, unsigned int, unsigned int)	build/matching/hunt400v9/objects/snes9x-1.42/f296238d5f9ecd8d778f.o	_Z16DrawTile16Add1_2jjjj	796	exact-next-boundary	MATCH	0	False	True		b003026716145745fe0a8332d35cf60bb6de086b7818e079d24f3af273bf7e85
